Somewhere Over The Rainbow...;;;Где-то за радугой…
Craft all 16 shulker box types;;;Создайте все 16 шалкеровых ящиков
Good Luck Getting This One;;;Удачи в получении этого
Kill a baby Turtle, a Witch, a Phantom, an Elder Guardian and a Piglin Brute with one piercing arrow in The End;;;Убейте маленькую черепаху, ведьму, фантома, древнего стража и брутального пиглина одной пронзающей стрелой в Энде
The Beginning;;;Начало конца
Say goodbye to the Wither...;;;Прощание с Визером…
Uh, Houston? We have a problem;;;Хьюстон, у нас проблема
Fly up to a ridiculous height;;;Заберитесь на неимоверную высоту
Getting Chorus;;;Плод хоруса
Attack a chorus tree until it collapses;;;Бейте хорус, пока он не разрушится
Sky High;;;К небесам
Fly up beyond the world height limit;;;Преодолейте максимальную высоту мира
The Actual End;;;Настоящий конец
Get killed by an Enderman in The End;;;Дайте эндермену убить себя в Энде
Remote Getaway;;;Идеальный побег
Escape the island;;;Покиньте остров
Great View From Up Here;;;Прекрасный вид!
Levitate up a distance of 50 metres;;;Пролевитируйте вверх на 50 блоков
Ring of the End;;;Звон конца
Defeat the Ender Dragon 20 times;;;Победите Эндер-дракона 20 раз
What For?;;;Зачем?
Craft 64 ender crystals;;;Создайте 64 кристалла Энда
Anti-Gravity Generator;;;Антигравитационный прибор
Bring a shulker into the overworld and let it give you anti-gravity;;;Перенесите шалкера в обычный мир и получите эффект «Левитации»
Dragon vs Dragon;;;Дракон на Дракона
Kill the Ender Dragon while wearing a Dragon Head;;;Убейте Эндер-дракона, надев при этом голову дракона
In Your Face, Neil Armstrong;;;Во имя Нила Армстронга
Colonise the End with potato crops;;;Колонизируйте измерение Энд при помощи грядок с картофелем
